,spring,winter,PAINS (HPA),QNH AERODROME (HPA),QFE R06 (HPA),TEMP (°C),RH (%),DEWPOINT (°C),WS2A (MPS),WD2A,CW2A (MPS),LIGHTS,WhatTime,label
1417,0.0,1.0,1016.7,1018.24,1016.68,10.5,99,10.35,3.56,99,2.33,100,7,212
1418,0.0,1.0,1016.7,1018.24,1016.68,10.5,99,10.35,3.51,101,2.4,100,7,207
1419,0.0,1.0,1016.7,1018.24,1016.68,10.5,99,10.35,3.44,102,2.39,100,7,211
1420,0.0,1.0,1016.7,1018.24,1016.68,10.5,99,10.35,3.23,100,2.16,100,7,219
1421,0.0,1.0,1016.7,1018.24,1016.68,10.6,99,10.45,3.09,96,1.9,100,7,207
1422,0.0,1.0,1016.7,1018.24,1016.68,10.6,99,10.45,2.97,95,1.79,100,7,202
1423,0.0,1.0,1016.7,1018.24,1016.68,10.6,99,10.45,2.85,95,1.72,100,7,207
1424,0.0,1.0,1016.6,1018.14,1016.58,10.6,99,10.45,2.83,93,1.62,100,7,202
1425,0.0,1.0,1016.6,1018.14,1016.58,10.6,99,10.45,2.9,92,1.62,100,7,202
1426,0.0,1.0,1016.6,1018.14,1016.58,10.6,99,10.45,2.88,97,1.81,100,7,206
1427,0.0,1.0,1016.5,1018.04,1016.48,10.6,99,10.45,2.67,98,1.71,100,7,211
1428,0.0,1.0,1016.5,1018.04,1016.48,10.6,99,10.45,2.48,99,1.63,100,7,213
1429,0.0,1.0,1016.5,1018.04,1016.48,10.7,99,10.55,2.49,99,1.64,100,7,206
1430,0.0,1.0,1016.5,1018.04,1016.48,10.7,99,10.55,2.61,97,1.64,100,7,208
1431,0.0,1.0,1016.6,1018.14,1016.58,10.6,99,10.45,2.57,98,1.65,100,7,206
1432,0.0,1.0,1016.6,1018.14,1016.58,10.6,99,10.45,2.27,97,1.43,100,7,202
1433,0.0,1.0,1016.6,1018.14,1016.58,10.6,99,10.45,2.36,93,1.35,100,7,204
1434,0.0,1.0,1016.7,1018.24,1016.68,10.6,99,10.45,2.56,93,1.47,100,7,207
1435,0.0,1.0,1016.7,1018.24,1016.68,10.6,99,10.45,2.56,88,1.28,100,7,206
1436,0.0,1.0,1016.7,1018.24,1016.68,10.6,100,10.6,2.74,86,1.29,100,7,205
1437,0.0,1.0,1016.7,1018.24,1016.68,10.6,100,10.6,2.81,87,1.36,100,7,200
1438,0.0,1.0,1016.6,1018.14,1016.58,10.6,100,10.6,2.75,89,1.42,100,7,206
1439,0.0,1.0,1016.6,1018.14,1016.58,10.6,100,10.6,2.64,90,1.4,100,7,209
1440,1.0,0.0,1016.9,1018.44,1016.88,9.7,85,7.32,1.47,70,0.31,100,8,3087
1441,1.0,0.0,1017.0,1018.54,1016.98,9.8,85,7.42,1.57,65,0.19,100,8,3113
1442,1.0,0.0,1017.0,1018.54,1016.98,9.8,84,7.24,1.56,57,-0.03,100,8,3148
1443,1.0,0.0,1017.1,1018.64,1017.08,9.9,84,7.34,1.48,48,-0.26,100,8,3147
1444,1.0,0.0,1017.1,1018.64,1017.08,9.9,84,7.34,1.62,52,-0.17,100,8,3143
1445,1.0,0.0,1017.1,1018.64,1017.08,10.0,84,7.44,1.91,63,0.17,100,8,3089
1446,1.0,0.0,1017.1,1018.64,1017.08,10.0,83,7.27,2.37,72,0.57,100,8,3097
1447,1.0,0.0,1017.1,1018.64,1017.08,10.1,84,7.54,2.75,78,0.94,100,8,3144
1448,1.0,0.0,1017.1,1018.64,1017.08,10.2,84,7.64,2.59,83,1.09,100,8,3120
1449,1.0,0.0,1017.0,1018.54,1016.98,10.2,83,7.46,2.57,83,1.09,100,8,3120
1450,1.0,0.0,1017.0,1018.54,1016.98,10.3,84,7.73,2.63,81,1.03,100,8,3159
1451,1.0,0.0,1017.0,1018.54,1016.98,10.5,85,8.1,2.59,81,1.01,100,8,3127
1452,1.0,0.0,1017.0,1018.54,1016.98,10.5,83,7.76,2.53,79,0.9,100,8,3202
1453,1.0,0.0,1017.0,1018.54,1016.98,10.5,83,7.76,2.47,81,0.97,100,8,3255
1454,1.0,0.0,1017.0,1018.54,1016.98,10.6,82,7.68,2.64,84,1.16,100,8,3235
1455,1.0,0.0,1017.0,1018.54,1016.98,10.6,82,7.68,2.54,82,1.03,100,8,3271
1456,1.0,0.0,1017.1,1018.64,1017.08,10.6,80,7.32,2.35,85,1.07,100,8,3183
1457,1.0,0.0,1017.1,1018.64,1017.08,10.7,81,7.6,2.4,89,1.24,100,8,3138
1458,1.0,0.0,1017.1,1018.64,1017.08,10.7,80,7.42,2.56,91,1.4,100,8,3215
1459,1.0,0.0,1017.1,1018.64,1017.08,10.7,80,7.42,2.6,90,1.38,100,8,3284
1460,1.0,0.0,1017.0,1018.54,1016.98,10.8,80,7.51,2.79,89,1.43,100,8,3261
1461,1.0,0.0,1017.0,1018.54,1016.98,10.9,80,7.61,2.91,85,1.32,100,8,3308
1462,1.0,0.0,1017.0,1018.54,1016.98,10.9,79,7.43,2.78,82,1.13,100,8,3206
1463,1.0,0.0,1017.0,1018.54,1016.98,11.1,81,7.99,2.84,81,1.11,100,8,3245
1464,1.0,0.0,1017.0,1018.54,1016.98,11.2,81,8.09,2.97,78,1.01,100,8,3241
1465,1.0,0.0,1017.0,1018.54,1016.98,11.2,79,7.72,2.94,76,0.91,100,8,3261
1466,1.0,0.0,1017.0,1018.54,1016.98,11.3,78,7.63,2.65,78,0.9,100,8,3305
1467,1.0,0.0,1017.0,1018.54,1016.98,11.2,78,7.54,2.35,78,0.81,100,8,3242
1468,1.0,0.0,1017.0,1018.54,1016.98,11.2,76,7.16,2.52,78,0.86,100,8,3278
1469,1.0,0.0,1017.0,1018.54,1016.98,11.5,79,8.01,2.57,80,0.96,100,8,3336
1470,1.0,0.0,1017.0,1018.54,1016.98,11.5,78,7.83,2.51,83,1.06,100,8,3395
1471,1.0,0.0,1017.0,1018.54,1016.98,11.5,74,7.06,2.51,73,0.65,100,8,3520
1472,1.0,0.0,1017.0,1018.54,1016.98,11.4,73,6.77,2.3,70,0.48,100,8,3464
1473,1.0,0.0,1017.0,1018.54,1016.98,11.5,74,7.06,2.32,75,0.68,100,8,3609
1474,1.0,0.0,1017.1,1018.64,1017.08,11.5,74,7.06,2.15,76,0.67,100,8,3633
1475,1.0,0.0,1017.1,1018.64,1017.08,11.6,74,7.16,2.01,87,0.98,100,8,3456
1476,1.0,0.0,1017.1,1018.64,1017.08,11.8,75,7.55,2.33,88,1.17,100,8,3520
1477,1.0,0.0,1017.0,1018.54,1016.98,12.0,77,8.13,2.83,83,1.2,100,8,3463
1478,1.0,0.0,1017.0,1018.54,1016.98,12.0,74,7.55,2.61,83,1.1,100,8,3509
1479,1.0,0.0,1017.0,1018.54,1016.98,11.8,72,6.95,1.8,88,0.9,100,8,3451
1480,1.0,0.0,1017.1,1018.64,1017.08,11.9,73,7.25,1.96,94,1.15,100,8,3440
1481,1.0,0.0,1017.1,1018.64,1017.08,12.0,74,7.55,1.96,93,1.13,100,8,3484
1482,1.0,0.0,1017.1,1018.64,1017.08,11.9,72,7.05,1.78,89,0.92,100,8,3434
1483,1.0,0.0,1017.1,1018.64,1017.08,12.0,72,7.15,1.68,92,0.94,100,8,3385
1484,1.0,0.0,1017.2,1018.74,1017.18,12.0,73,7.35,1.49,90,0.79,100,8,3462
1485,1.0,0.0,1017.2,1018.74,1017.18,12.1,73,7.44,1.72,80,0.64,100,8,3438
1486,1.0,0.0,1017.1,1018.64,1017.08,12.2,73,7.54,2.02,76,0.62,100,8,3408
1487,1.0,0.0,1017.1,1018.64,1017.08,12.2,74,7.74,2.19,78,0.75,100,8,3329
1488,1.0,0.0,1017.1,1018.64,1017.08,12.2,74,7.74,2.18,85,0.99,100,8,3525
1489,1.0,0.0,1017.0,1018.54,1016.98,12.2,74,7.74,2.12,90,1.12,100,8,3556
1490,1.0,0.0,1017.0,1018.54,1016.98,12.2,71,7.14,1.93,82,0.79,100,8,3520
1491,1.0,0.0,1017.0,1018.54,1016.98,12.3,73,7.64,1.85,83,0.78,100,8,3490
1492,1.0,0.0,1017.0,1018.54,1016.98,12.3,72,7.44,1.78,94,1.04,100,8,3528
1493,1.0,0.0,1017.1,1018.64,1017.08,12.4,71,7.33,1.76,105,1.29,100,8,3571
1494,1.0,0.0,1017.1,1018.64,1017.08,12.6,71,7.52,1.68,108,1.29,100,8,3597
1495,1.0,0.0,1017.1,1018.64,1017.08,12.8,71,7.72,1.7,95,1.02,100,8,3588
1496,1.0,0.0,1017.1,1018.64,1017.08,12.8,70,7.51,1.89,93,1.08,100,8,3612
1497,1.0,0.0,1017.1,1018.64,1017.08,12.8,69,7.3,1.8,100,1.2,100,8,3599
1498,1.0,0.0,1017.1,1018.64,1017.08,12.7,69,7.2,1.61,97,1.01,100,8,3656
1499,1.0,0.0,1017.1,1018.64,1017.08,12.8,68,7.09,1.56,87,0.76,100,8,3641
1500,1.0,0.0,1017.1,1018.64,1017.08,12.7,67,6.78,1.44,84,0.63,100,9,3627
1501,1.0,0.0,1017.1,1018.64,1017.08,12.8,68,7.09,1.51,96,0.93,100,9,3696
1502,1.0,0.0,1017.1,1018.64,1017.08,13.0,70,7.7,1.65,96,1.01,100,9,3707
1503,1.0,0.0,1017.2,1018.74,1017.18,13.0,67,7.07,1.65,88,0.82,100,9,3665
1504,1.0,0.0,1017.2,1018.74,1017.18,13.1,68,7.38,2.11,89,1.09,100,9,3742
1505,1.0,0.0,1017.1,1018.64,1017.08,13.0,68,7.28,2.22,93,1.27,100,9,3722
1506,1.0,0.0,1017.2,1018.74,1017.18,12.9,66,6.75,1.86,100,1.24,100,9,3691
1507,1.0,0.0,1017.2,1018.74,1017.18,12.9,67,6.97,1.71,95,1.03,100,9,3703
1508,1.0,0.0,1017.2,1018.74,1017.18,12.9,67,6.97,1.71,91,0.93,100,9,3728
1509,1.0,0.0,1017.1,1018.64,1017.08,13.0,67,7.07,1.82,96,1.12,100,9,3785
1510,1.0,0.0,1017.1,1018.64,1017.08,13.1,67,7.16,1.96,95,1.18,100,9,3851
1511,1.0,0.0,1017.1,1018.64,1017.08,13.2,67,7.26,2.01,89,1.04,100,9,3711
1512,1.0,0.0,1017.1,1018.64,1017.08,13.3,67,7.35,2.05,86,0.96,100,9,3729
1513,1.0,0.0,1017.1,1018.64,1017.08,13.3,67,7.35,2.19,83,0.93,100,9,3712
1514,1.0,0.0,1017.1,1018.64,1017.08,13.3,66,7.13,2.06,83,0.87,100,9,3647
1515,1.0,0.0,1017.2,1018.74,1017.18,13.3,66,7.13,1.95,104,1.41,100,9,3815
1516,1.0,0.0,1017.2,1018.74,1017.18,13.4,67,7.45,2.03,124,1.86,100,9,3841
1517,1.0,0.0,1017.2,1018.74,1017.18,13.5,66,7.33,2.17,122,1.95,100,9,3914
1518,1.0,0.0,1017.2,1018.74,1017.18,13.6,64,6.97,2.17,120,1.92,100,9,3923
1519,1.0,0.0,1017.2,1018.74,1017.18,13.6,65,7.2,2.02,125,1.86,100,9,3965
1520,1.0,0.0,1017.2,1018.74,1017.18,13.6,63,6.75,1.85,122,1.67,100,9,3893
1521,1.0,0.0,1017.2,1018.74,1017.18,13.6,64,6.97,1.57,107,1.18,100,9,3894
1522,1.0,0.0,1017.2,1018.74,1017.18,13.7,64,7.07,1.58,101,1.08,100,9,3920
1523,1.0,0.0,1017.2,1018.74,1017.18,13.9,64,7.26,1.92,108,1.47,100,9,3902
1524,1.0,0.0,1017.2,1018.74,1017.18,13.9,63,7.03,1.96,117,1.68,100,9,4026
1525,1.0,0.0,1017.2,1018.74,1017.18,13.9,63,7.03,1.69,117,1.45,100,9,4033
1526,1.0,0.0,1017.2,1018.74,1017.18,14.0,62,6.9,1.77,101,1.21,100,9,3936
1527,1.0,0.0,1017.3,1018.84,1017.28,14.2,64,7.55,2.17,93,1.25,100,9,3882
1528,1.0,0.0,1017.3,1018.84,1017.28,14.2,64,7.55,2.09,93,1.2,100,9,3909
1529,1.0,0.0,1017.3,1018.84,1017.28,14.1,63,7.22,2.01,97,1.26,100,9,3981
1530,1.0,0.0,1017.2,1018.74,1017.18,14.2,64,7.55,2.13,96,1.31,100,9,3935
1531,1.0,0.0,1017.2,1018.74,1017.18,14.2,63,7.32,2.1,90,1.11,100,9,3952
1532,1.0,0.0,1017.2,1018.74,1017.18,14.2,63,7.32,2.18,96,1.34,100,9,3923
1533,1.0,0.0,1017.2,1018.74,1017.18,14.2,63,7.32,2.17,108,1.66,100,9,3948
1534,1.0,0.0,1017.2,1018.74,1017.18,14.2,61,6.85,2.08,115,1.74,100,9,3959
1535,1.0,0.0,1017.3,1018.84,1017.28,14.2,63,7.32,1.79,109,1.39,100,9,3878
1536,1.0,0.0,1017.3,1018.84,1017.28,14.2,62,7.09,1.66,105,1.21,100,9,3946
1537,1.0,0.0,1017.3,1018.84,1017.28,14.2,61,6.85,2.13,128,2.0,100,9,4128
1538,1.0,0.0,1017.2,1018.74,1017.18,14.4,62,7.28,1.84,150,1.84,100,9,4146
1539,1.0,0.0,1017.2,1018.74,1017.18,14.4,61,7.04,1.01,138,0.99,100,9,4126
1540,1.0,0.0,1017.2,1018.74,1017.18,14.4,60,6.8,1.38,126,1.28,100,9,4158
1541,1.0,0.0,1017.1,1018.64,1017.08,14.4,61,7.04,1.6,133,1.55,100,9,4063
1542,1.0,0.0,1017.1,1018.64,1017.08,14.5,61,7.13,1.58,123,1.43,100,9,4091
1543,1.0,0.0,1017.1,1018.64,1017.08,14.5,61,7.13,1.67,97,1.05,100,9,4002
1544,1.0,0.0,1017.2,1018.74,1017.18,14.5,60,6.9,1.83,101,1.25,100,9,4126
1545,1.0,0.0,1017.2,1018.74,1017.18,14.7,61,7.32,2.5,114,2.07,100,9,4152
1546,1.0,0.0,1017.2,1018.74,1017.18,14.7,61,7.32,2.44,118,2.12,100,9,4164
1547,1.0,0.0,1017.2,1018.74,1017.18,14.7,60,7.08,2.0,123,1.82,100,9,4108
1548,1.0,0.0,1017.1,1018.64,1017.08,14.7,60,7.08,1.79,117,1.53,100,9,4111
1549,1.0,0.0,1017.1,1018.64,1017.08,14.9,62,7.75,1.97,109,1.53,100,9,4152
1550,1.0,0.0,1017.1,1018.64,1017.08,15.0,61,7.61,2.35,108,1.8,100,9,4193
1551,1.0,0.0,1017.0,1018.54,1016.98,15.2,62,8.04,2.2,97,1.38,100,9,4132
1552,1.0,0.0,1017.0,1018.54,1016.98,15.0,59,7.12,2.14,88,1.07,100,9,4133
1553,1.0,0.0,1017.0,1018.54,1016.98,15.0,60,7.37,2.13,97,1.34,100,9,4161
1554,1.0,0.0,1017.0,1018.54,1016.98,14.9,59,7.03,1.94,95,1.17,100,9,4098
1555,1.0,0.0,1017.0,1018.54,1016.98,15.0,60,7.37,2.26,84,0.99,100,9,4119
1556,1.0,0.0,1017.0,1018.54,1016.98,15.0,59,7.12,2.5,90,1.33,100,9,4291
1557,1.0,0.0,1017.0,1018.54,1016.98,15.0,60,7.37,2.04,90,1.08,100,9,4287
1558,1.0,0.0,1017.0,1018.54,1016.98,15.1,59,7.22,1.36,100,0.91,100,9,4393
1559,1.0,0.0,1017.0,1018.54,1016.98,15.2,59,7.31,1.4,109,1.09,100,9,4421
1560,1.0,0.0,1017.1,1018.64,1017.08,15.5,59,7.6,1.78,107,1.34,100,10,4326
1561,1.0,0.0,1017.1,1018.64,1017.08,15.6,58,7.44,2.3,123,2.09,100,10,4709
1562,1.0,0.0,1017.0,1018.54,1016.98,15.6,57,7.19,2.67,135,2.6,100,10,4660
1563,1.0,0.0,1017.0,1018.54,1016.98,15.6,56,6.93,2.11,144,2.1,100,10,4570
1564,1.0,0.0,1017.0,1018.54,1016.98,15.5,56,6.84,1.66,154,1.65,100,10,4580
1565,1.0,0.0,1017.0,1018.54,1016.98,15.6,57,7.19,1.65,153,1.64,100,10,4560
1566,1.0,0.0,1017.0,1018.54,1016.98,15.8,57,7.38,1.49,149,1.49,100,10,4598
1567,1.0,0.0,1017.1,1018.64,1017.08,16.0,58,7.82,1.68,148,1.68,100,10,4936
1568,1.0,0.0,1017.1,1018.64,1017.08,16.3,57,7.85,1.67,153,1.66,100,10,5045
1569,1.0,0.0,1017.1,1018.64,1017.08,16.5,55,7.52,1.22,160,1.19,100,10,5133
1570,1.0,0.0,1017.1,1018.64,1017.08,16.6,54,7.34,1.67,160,1.63,100,10,5053
1571,1.0,0.0,1017.1,1018.64,1017.08,16.7,53,7.17,2.29,146,2.29,100,10,4960
1572,1.0,0.0,1017.1,1018.64,1017.08,16.5,52,6.7,2.26,144,2.25,100,10,4990
1573,1.0,0.0,1017.1,1018.64,1017.08,16.7,56,7.97,2.36,154,2.34,100,10,5043
1574,1.0,0.0,1017.1,1018.64,1017.08,17.0,55,7.99,2.58,158,2.54,100,10,5034
1575,1.0,0.0,1017.2,1018.74,1017.18,16.9,52,7.08,2.59,164,2.48,100,10,4957
1576,1.0,0.0,1017.2,1018.74,1017.18,16.9,53,7.35,2.23,167,2.11,100,10,4948
1577,1.0,0.0,1017.1,1018.64,1017.08,16.9,53,7.35,2.05,144,2.05,100,10,5013
1578,1.0,0.0,1017.1,1018.64,1017.08,17.1,54,7.81,2.55,121,2.27,100,10,4936
1579,1.0,0.0,1017.1,1018.64,1017.08,17.1,54,7.81,2.95,117,2.53,100,10,4895
1580,1.0,0.0,1017.0,1018.54,1016.98,17.1,53,7.54,2.56,122,2.3,100,10,4879
1581,1.0,0.0,1017.0,1018.54,1016.98,17.0,53,7.45,2.37,127,2.21,100,10,4847
1582,1.0,0.0,1017.0,1018.54,1016.98,17.0,53,7.45,2.57,120,2.27,100,10,4760
1583,1.0,0.0,1017.0,1018.54,1016.98,17.1,54,7.81,2.48,111,1.98,100,10,4857
1584,1.0,0.0,1017.0,1018.54,1016.98,17.1,54,7.81,2.23,107,1.68,100,10,4879
1585,1.0,0.0,1017.0,1018.54,1016.98,17.2,53,7.63,1.95,103,1.38,100,10,4725
1586,1.0,0.0,1016.9,1018.44,1016.88,17.7,56,8.91,2.01,101,1.37,100,10,5018
1587,1.0,0.0,1016.9,1018.44,1016.88,17.7,51,7.54,2.18,101,1.49,100,10,4993
1588,1.0,0.0,1016.9,1018.44,1016.88,17.7,52,7.82,2.36,102,1.64,100,10,5196
1589,1.0,0.0,1016.9,1018.44,1016.88,17.8,52,7.92,2.25,116,1.91,100,10,5171
1590,1.0,0.0,1016.9,1018.44,1016.88,17.8,51,7.63,2.42,128,2.28,100,10,5409
1591,1.0,0.0,1016.9,1018.44,1016.88,17.9,51,7.73,2.95,131,2.82,100,10,5866
1592,1.0,0.0,1016.8,1018.34,1016.78,18.0,49,7.24,3.27,146,3.27,100,10,5836
1593,1.0,0.0,1016.8,1018.34,1016.78,18.1,48,7.03,3.0,155,2.98,100,10,5924
1594,1.0,0.0,1016.8,1018.34,1016.78,17.9,47,6.54,2.57,149,2.57,100,10,5994
1595,1.0,0.0,1016.8,1018.34,1016.78,17.9,47,6.54,2.52,153,2.52,100,10,5972
1596,1.0,0.0,1016.9,1018.45,1016.88,18.0,47,6.63,2.77,150,2.77,100,10,6040
1597,1.0,0.0,1016.9,1018.45,1016.88,18.2,47,6.82,3.17,145,3.17,100,10,6158
1598,1.0,0.0,1016.9,1018.45,1016.88,18.2,47,6.82,3.39,145,3.39,100,10,6121
1599,1.0,0.0,1016.9,1018.45,1016.88,18.2,46,6.51,3.05,138,3.01,100,10,6052
1600,1.0,0.0,1016.8,1018.34,1016.78,18.1,46,6.41,2.29,138,2.26,100,10,5862
1601,1.0,0.0,1016.8,1018.35,1016.78,18.1,47,6.73,2.01,165,1.92,100,10,5843
1602,1.0,0.0,1016.8,1018.35,1016.78,18.4,47,7.0,2.36,174,2.12,100,10,5708
1603,1.0,0.0,1016.8,1018.35,1016.78,18.5,46,6.78,2.84,153,2.83,100,10,5623
1604,1.0,0.0,1016.8,1018.35,1016.78,18.5,46,6.78,2.79,155,2.77,100,10,5750
1605,1.0,0.0,1016.8,1018.35,1016.78,18.4,46,6.69,2.73,168,2.56,100,10,6009
1606,1.0,0.0,1016.8,1018.35,1016.78,18.7,46,6.97,2.56,160,2.5,100,10,6075
1607,1.0,0.0,1016.7,1018.25,1016.68,18.8,46,7.06,2.38,147,2.38,100,10,6090
1608,1.0,0.0,1016.7,1018.25,1016.68,18.9,47,7.46,2.44,137,2.4,100,10,6080
1609,1.0,0.0,1016.6,1018.15,1016.58,18.9,46,7.15,2.55,128,2.39,100,10,6037
1610,1.0,0.0,1016.6,1018.15,1016.58,18.7,45,6.65,2.82,139,2.79,100,10,6363
1611,1.0,0.0,1016.6,1018.15,1016.58,18.7,47,7.28,3.21,147,3.21,100,10,6488
1612,1.0,0.0,1016.5,1018.05,1016.48,18.9,45,6.83,3.06,139,3.02,100,10,5723
1613,1.0,0.0,1016.5,1018.05,1016.48,18.9,46,7.15,2.79,137,2.74,100,10,5709
1614,1.0,0.0,1016.5,1018.05,1016.48,19.0,46,7.24,3.43,149,3.42,100,10,5814
1615,1.0,0.0,1016.5,1018.05,1016.48,19.0,44,6.6,3.42,166,3.25,100,10,5978
1616,1.0,0.0,1016.5,1018.05,1016.48,18.9,42,5.84,2.94,171,2.71,100,10,6123
1617,1.0,0.0,1016.5,1018.05,1016.48,19.0,43,6.27,2.83,181,2.37,100,10,6094
1618,1.0,0.0,1016.5,1018.05,1016.48,19.0,43,6.27,2.46,194,1.71,100,10,5984
1619,1.0,0.0,1016.5,1018.05,1016.48,19.0,42,5.93,2.53,197,1.66,100,10,6118
1620,1.0,0.0,1016.5,1018.05,1016.48,19.0,43,6.27,2.57,197,1.69,100,11,6084
1621,1.0,0.0,1016.5,1018.05,1016.48,19.0,42,5.93,2.53,197,1.66,100,11,6236
1622,1.0,0.0,1016.5,1018.05,1016.48,18.9,42,5.84,2.43,202,1.43,100,11,6949
1623,1.0,0.0,1016.5,1018.05,1016.48,18.9,41,5.49,1.68,220,0.52,100,11,6891
1624,1.0,0.0,1016.5,1018.05,1016.48,18.9,42,5.84,1.3,226,0.27,100,11,7046
1625,1.0,0.0,1016.5,1018.05,1016.48,19.2,43,6.45,2.2,196,1.47,100,11,7118
1626,1.0,0.0,1016.5,1018.05,1016.48,19.4,42,6.29,3.17,165,3.03,100,11,7708
1627,1.0,0.0,1016.4,1017.95,1016.38,19.4,40,5.59,3.2,157,3.16,100,11,7692
1628,1.0,0.0,1016.4,1017.95,1016.38,19.2,39,5.05,2.95,153,2.94,100,11,7594
1629,1.0,0.0,1016.4,1017.95,1016.38,19.2,40,5.41,2.75,152,2.74,100,11,7464
1630,1.0,0.0,1016.4,1017.95,1016.38,19.2,40,5.41,1.95,165,1.86,100,11,7622
1631,1.0,0.0,1016.3,1017.85,1016.28,19.3,40,5.5,2.24,171,2.07,100,11,7720
1632,1.0,0.0,1016.3,1017.85,1016.28,19.5,40,5.68,3.42,154,3.4,100,11,7687
1633,1.0,0.0,1016.3,1017.85,1016.28,19.6,41,6.13,3.78,159,3.71,100,11,7991
1634,1.0,0.0,1016.3,1017.85,1016.28,19.6,40,5.77,3.82,181,3.21,100,11,9502
1635,1.0,0.0,1016.4,1017.95,1016.38,19.5,37,4.57,3.38,178,2.93,100,11,9268
1636,1.0,0.0,1016.4,1017.95,1016.38,19.6,37,4.66,3.07,172,2.8,100,11,8892
1637,1.0,0.0,1016.4,1017.95,1016.38,19.7,38,5.13,3.13,160,3.06,100,11,8508
1638,1.0,0.0,1016.4,1017.95,1016.38,19.6,38,5.04,2.88,138,2.83,100,11,8182
1639,1.0,0.0,1016.4,1017.95,1016.38,19.5,38,4.95,2.77,129,2.62,100,11,8192
1640,1.0,0.0,1016.3,1017.85,1016.28,19.4,39,5.23,3.44,137,3.38,100,11,8555
1641,1.0,0.0,1016.3,1017.85,1016.28,19.5,39,5.32,3.72,152,3.71,100,11,8349
1642,1.0,0.0,1016.2,1017.75,1016.18,19.5,38,4.95,3.11,175,2.77,100,11,8564
1643,1.0,0.0,1016.2,1017.75,1016.18,19.8,40,5.95,2.35,191,1.72,100,11,8334
1644,1.0,0.0,1016.2,1017.75,1016.18,19.8,37,4.84,1.76,187,1.37,100,11,8529
1645,1.0,0.0,1016.1,1017.65,1016.08,19.8,38,5.22,1.54,173,1.39,100,11,8577
1646,1.0,0.0,1016.1,1017.65,1016.08,19.7,38,5.13,1.85,140,1.83,100,11,8378
1647,1.0,0.0,1016.1,1017.65,1016.08,19.8,39,5.59,1.98,128,1.86,100,11,8242
1648,1.0,0.0,1016.1,1017.65,1016.08,19.7,38,5.13,2.35,121,2.09,100,11,8444
1649,1.0,0.0,1016.1,1017.65,1016.08,19.8,40,5.95,2.85,109,2.22,100,11,8195
1650,1.0,0.0,1016.1,1017.65,1016.08,19.7,38,5.13,2.62,116,2.22,100,11,7976
1651,1.0,0.0,1016.1,1017.65,1016.08,19.6,40,5.77,2.72,139,2.69,100,11,8009
1652,1.0,0.0,1016.1,1017.65,1016.08,19.7,39,5.5,2.94,137,2.89,100,11,8058
1653,1.0,0.0,1016.1,1017.65,1016.08,19.7,40,5.86,3.19,126,2.95,100,11,7839
1654,1.0,0.0,1016.0,1017.55,1015.98,19.9,41,6.4,3.74,121,3.33,100,11,7746
1655,1.0,0.0,1016.0,1017.55,1015.98,19.7,39,5.5,3.51,123,3.18,100,11,7580
1656,1.0,0.0,1016.0,1017.55,1015.98,19.6,41,6.13,3.03,128,2.84,100,11,7429
1657,1.0,0.0,1016.0,1017.55,1015.98,19.9,41,6.4,3.7,131,3.54,100,11,7424
1658,1.0,0.0,1015.9,1017.45,1015.88,19.9,41,6.4,4.56,137,4.48,100,11,7127
1659,1.0,0.0,1015.9,1017.45,1015.88,19.7,40,5.86,4.28,135,4.17,100,11,6931
1660,1.0,0.0,1015.9,1017.45,1015.88,19.4,40,5.59,3.47,131,3.31,100,11,6564
1661,1.0,0.0,1015.9,1017.45,1015.88,19.5,42,6.38,3.13,127,2.92,100,11,6925
1662,1.0,0.0,1015.9,1017.45,1015.88,19.5,41,6.04,2.61,122,2.34,100,11,7604
1663,1.0,0.0,1015.8,1017.35,1015.78,19.6,41,6.13,2.58,116,2.19,100,11,7686
1664,1.0,0.0,1015.8,1017.35,1015.78,19.9,41,6.4,3.56,135,3.47,100,11,8226
1665,1.0,0.0,1015.8,1017.35,1015.78,20.0,39,5.77,3.99,155,3.96,100,11,9029
1666,1.0,0.0,1015.8,1017.35,1015.78,20.1,36,4.71,4.19,157,4.14,100,11,8299
1667,1.0,0.0,1015.8,1017.35,1015.78,20.1,37,5.11,3.7,151,3.69,100,11,8248
1668,1.0,0.0,1015.8,1017.35,1015.78,20.0,36,4.62,2.36,137,2.32,100,11,8004
1669,1.0,0.0,1015.7,1017.25,1015.68,19.8,37,4.84,2.58,144,2.58,100,11,8017
1670,1.0,0.0,1015.7,1017.25,1015.68,19.8,38,5.22,3.1,155,3.08,100,11,8023
1671,1.0,0.0,1015.7,1017.25,1015.68,19.7,37,4.75,3.1,151,3.09,100,11,8098
1672,1.0,0.0,1015.6,1017.15,1015.58,19.7,38,5.13,2.93,154,2.92,100,11,8398
1673,1.0,0.0,1015.6,1017.15,1015.58,19.8,37,4.84,2.12,162,2.05,100,11,8363
1674,1.0,0.0,1015.5,1017.05,1015.48,19.8,36,4.45,1.73,174,1.55,100,11,8292
1675,1.0,0.0,1015.5,1017.05,1015.48,19.8,37,4.84,1.78,156,1.76,100,11,8565
1676,1.0,0.0,1015.4,1016.95,1015.38,19.8,37,4.84,2.45,129,2.32,100,11,8488
1677,1.0,0.0,1015.4,1016.95,1015.38,19.8,38,5.22,3.58,130,3.4,100,11,8698
1678,1.0,0.0,1015.4,1016.95,1015.38,19.9,39,5.68,4.19,146,4.19,100,11,9012
